,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Fft_gx1,Fft_gy1,Fft_gz1,Fft_ax1,Fft_ay1,Fft_az1
10,0.03,-0.01,0.0,8.69,-108.94,-17.44,-9.24,-3.19,0.0,-0.71,0.01,0.67,0.24,571518,5778,W,-1.8252745393093752,0.004173734400459535,-2.8262196619563302,0.3180108099648871,-3.047987630066475,0.7518924053862328,0.016874085055827173,1.1139689563610593,0.007646901953282002,2.7841883453335563,-1.7911170075568408,0.23865029259299964
11,0.03,-0.01,0.0,16.63,-111.25,-31.94,-9.24,-3.19,0.0,-0.71,0.01,0.67,0.24,571559,5819,W,-2.1630045644765827,0.022667400802626296,3.0514904167563803,-2.7846930393291376,1.3934690400094327,0.7606321693387115,0.015042381932250012,-2.007670018436,0.026876115492136414,2.7843278384657433,0.11021362309942925,3.104878981278872
12,-0.01,0.0,-0.01,16.63,-111.25,-31.94,-9.24,-3.19,0.0,-0.71,0.01,0.67,0.24,571601,5861,W,-2.5954252600082315,0.05740598609253995,2.771495175019682,-0.05023828813784308,-2.240059825423912,0.7650129474778117,0.014955292563551825,1.3213014967789973,0.06991404171725506,2.7869768205422583,1.5925330237968525,0.6773346852696981
13,-0.01,0.0,-0.01,16.63,-111.25,-31.94,-9.2,-3.23,-0.07,-0.71,0.01,0.67,0.24,571643,5903,W,-3.12575998558393,0.11126468847532732,2.4759631362310612,2.4172458883468586,1.2455902280430369,0.7655487707441231,0.017998861265620485,-1.623258051908044,0.14441269359986675,2.7930441471695313,-2.651490009358794,1.199998861065356
14,-0.01,0.0,-0.01,16.63,-111.25,-31.94,-9.13,-3.27,-0.03,-0.71,0.01,0.67,0.24,571687,5947,W,2.632236975442769,0.18315696494105924,2.1637931042216345,-1.3694995604330589,-1.4550047328974445,0.7451868173545628,0.02514989774573771,1.7372907067785122,0.2512677760603809,2.829065045786814,-0.7715133041793643,-2.374386267292153
15,-0.01,0.0,-0.01,16.63,-111.25,-31.94,-9.16,-3.23,-0.03,-0.71,0.01,0.67,0.24,571729,5989,W,2.1326759038509002,0.2697730052235187,1.8233529104113235,1.0879323157149348,2.4120579718459014,0.6353707824641008,0.03575802910492602,-1.0809398414734113,0.3849223730842598,2.9178180603870407,1.325550516356079,1.0693019985532661
16,-0.01,0.0,-0.01,16.63,-111.25,-31.94,-9.24,-3.15,0.0,-0.71,0.01,0.67,0.24,571772,6032,W,1.6272277283022467,0.36454444165678684,1.4515112031484545,-2.7598415404074865,0.04153813316022005,0.3882238712463841,0.04825395795920696,2.4461007723600376,0.5326340961912904,3.01488293860724,-2.716056033479341,-1.8001142387532492
17,-0.01,0.0,-0.01,16.63,-111.25,-31.94,-9.39,-3.11,-0.11,-0.71,0.01,0.67,0.24,571813,6073,W,1.1186135390850689,0.458506633106868,1.0500588408247735,-0.28564930217536355,-2.4923743278186015,0.25403278847197025,0.06074736388590064,-0.26178844794808825,0.6842925013537756,3.040315087005214,-0.44996419392238346,1.6293369758041443
18,-0.01,-0.55,0.47,16.63,-111.25,-31.94,-9.39,-3.11,-0.11,-0.71,0.01,0.67,0.24,571855,6115,W,0.6142303030334891,0.5426058810091537,0.6204662462016614,2.2184316303656026,1.1691330802729776,0.7576713589062116,0.07087172069678872,-2.929192103082037,0.8351930253489507,2.9698013893350867,1.8540923253941761,-1.1992338503563937
19,-0.01,-0.55,0.47,16.63,-111.25,-31.94,-9.55,-3.15,0.16,-0.71,0.01,0.67,0.24,571899,6159,W,0.1102382975589187,0.6090861243977851,0.17157410464883807,-1.5746113075466466,-1.6077161080969489,1.4262126595761646,0.07648029658274964,0.7022382130348889,0.9814737334887017,2.8264604307769114,-2.124405737586619,2.268949697509993
20,0.23,-1.6,2.52,16.63,-111.25,-31.94,-9.55,-3.15,0.16,-0.71,0.01,0.67,0.24,571941,6201,W,-0.4025319359027851,0.6520420302867856,-0.285510685361448,0.9270577849386693,1.8754687079456875,2.117201184015658,0.07617148578054984,-1.9568051914505669,1.1188542111365651,2.6428533053800187,0.17959868977917529,-0.516431051040042
21,0.23,-1.6,2.52,16.63,-111.25,-31.94,-13.3,-3.04,1.08,-0.71,0.01,0.67,0.24,571983,6243,W,-0.9384303038291104,0.667648717613382,-0.7398755226969109,-2.859989338735093,-0.9799332090634246,2.7466460793006267,0.06965614023433148,1.63607197514719,1.240432895706632,2.452729129605087,2.5039704089538892,3.0158888555428516
22,0.23,-1.6,2.52,16.63,-111.25,-31.94,-14.11,-2.16,1.23,-0.71,0.01,0.67,0.24,572026,6286,W,-1.4740044005992081,0.6543783951614336,-1.183985289141444,-0.3773671815237533,2.435549505925984,3.2405041944617214,0.05707982453256132,-1.0953080758463947,1.3357689356328801,2.307665177632457,-1.4803326553684004,0.2986640723276088
23,0.23,-1.6,2.52,16.63,-111.25,-31.94,-6.75,-12.35,-3.14,-0.71,0.01,0.67,0.24,572066,6326,W,-1.8819913556641519,0.6130580011159414,-1.6142192622561835,2.1067178453893645,-0.45042255284245575,3.5428729757798245,0.036550347992218485,2.4127038670497862,1.3933279859864178,2.364511801241512,0.8102031374717633,-2.386296363896183
24,-0.2,0.49,0.16,16.63,-111.25,-31.94,-6.75,-12.35,-3.14,-0.71,0.01,0.67,0.24,572109,6369,W,-1.1274059925020354,0.5470173141323156,-2.0283979038196884,-1.703449267863568,2.88415930690537,3.6205855884876232,0.015902178448361254,-0.40184820427502954,1.403962682216761,3.0960515781140128,3.1240915673939638,1.244931732152499
25,-0.2,0.49,0.16,16.63,-111.25,-31.94,-7.06,-7.52,2.65,-0.71,0.01,0.67,0.24,572153,6413,W,-0.48763194596694814,0.46223791121623564,-2.424575020922913,0.7715869932930692,-0.1509315512648111,3.467527986049688,0.0569388426540578,3.0300226910204526,1.3630449686840995,-2.716308913094402,-0.8475164827007947,-1.3914564169203376
26,0.12,0.47,-2.43,16.63,-111.25,-31.94,-7.06,-7.52,2.65,-0.71,0.01,0.67,0.24,572195,6455,W,-0.791763008361955,0.36709443433423,-2.8009269286246674,-3.0433014250152466,2.9110522309101747,3.107328998451267,0.12330342216196542,0.12936712070641487,1.2719482169110874,-2.7755848422859772,1.515304327529657,2.240180297215542
27,0.12,0.47,-2.43,16.63,-111.25,-31.94,-9.51,-3.34,1.42,-0.71,0.01,0.67,0.24,572236,6496,W,-1.1701483515057038,0.2720794363395643,3.1284628652406505,-0.584715159786373,-0.5461535430157842,2.589158275384597,0.20012893507812324,-2.8197157290718677,1.1389244200030058,-2.9666346722719434,-2.289983976227154,-0.45187575700071975
28,0.12,0.47,-2.43,16.63,-111.25,-31.94,-13.03,-2.04,3.07,-0.71,0.01,0.67,0.24,572278,6538,W,-1.5517013926589354,0.18883443460434607,2.8004012181285756,1.8744340639336987,2.322804978391417,1.9690401771330353,0.27765841179586825,0.3901254659451723,0.9777694885426977,3.093071739019697,0.4567317292584813,3.066626245413005
29,0.12,0.47,-2.43,16.63,-111.25,-31.94,-13.41,0.48,2.95,-0.71,0.01,0.67,0.24,572320,6580,W,-1.9333775649277865,0.12877695526856903,2.5177814795935824,-1.9562343183383548,-0.8494695398237291,1.3015589490616433,0.3495402485871645,-2.8307698703303665,0.80801720299789,2.8736261062843416,-2.6745645654186236,0.20417887463231094
30,0.12,0.47,-2.43,44.5,-132.63,7.69,-13.41,0.48,2.95,-0.71,0.01,0.67,0.24,572362,6622,W,-2.322395239249925,0.10672334172670676,2.3253350753042654,0.49912238670026765,2.4805541753363953,0.669217118464113,0.4134007911024481,0.23064367396887694,0.6600982983813838,2.679423212576497,-0.025334704850419044,-2.798211867973588
